,gas_status,fructose_status,diff,abs_diff
LAbrini_18545,52.92497777522485,18.707835460527452,34.2171423146974,34.2171423146974
LAbrini_11210,80.33256507676765,46.2451414750092,34.08742360175845,34.08742360175845
LAbrini_14845,44.520124210216736,10.497489008187808,34.02263520202893,34.02263520202893
LAbrini_05425,61.135422002287115,27.11694970537879,34.01847229690833,34.01847229690833
LAbrini_00915,44.937686538876505,10.92092737290509,34.016759165971415,34.016759165971415
LAbrini_16005,48.99968603197172,14.993943637336205,34.00574239463552,34.00574239463552
LAbrini_19305,62.42020897390122,28.41836730055982,34.0018416733414,34.0018416733414
LAbrini_16795,53.07747516010662,19.083314991576476,33.99416016853014,33.99416016853014
LAbrini_09015,66.26530728009864,32.3118481772811,33.95345910281754,33.95345910281754
LAbrini_07660,67.4412802048223,33.49182331317928,33.949456891643024,33.949456891643024
LAbrini_08240,52.88486548500101,18.941632409385058,33.94323307561595,33.94323307561595
LAbrini_08660,71.09906132718035,37.17298654941228,33.92607477776807,33.92607477776807
LAbrini_01090,47.341742658234395,13.42984492443358,33.911897733800814,33.911897733800814
LAbrini_12335,50.00528325475484,16.100844980795802,33.904438273959045,33.904438273959045
LAbrini_13545,56.07606640951007,22.21435306724898,33.86171334226109,33.86171334226109
LAbrini_00665,56.62730819483777,22.85757972521417,33.7697284696236,33.7697284696236
LAbrini_00730,65.1177216446696,31.349244935950534,33.768476708719064,33.768476708719064
LAbrini_05360,47.060639998262886,13.297493358746424,33.763146639516464,33.763146639516464
LAbrini_00370,48.78438482998901,15.086725839349695,33.69765899063931,33.69765899063931
LAbrini_04565,55.49457665904755,21.803627232060656,33.6909494269869,33.6909494269869
LAbrini_07325,45.50152174834784,11.813882935192257,33.68763881315559,33.68763881315559
LAbrini_07115,47.945495945156885,14.281260673626305,33.66423527153058,33.66423527153058
LAbrini_09960,55.967011081809744,22.32314674141903,33.643864340390714,33.643864340390714
LAbrini_08180,54.60393530958096,20.971182375290503,33.63275293429046,33.63275293429046
LAbrini_17510,62.098986459279296,28.57568349826011,33.52330296101918,33.52330296101918
LAbrini_14970,53.34229853554679,19.88963368347813,33.45266485206866,33.45266485206866
LAbrini_08225,59.20167646498114,25.75488816622628,33.44678829875486,33.44678829875486
LAbrini_11995,54.77896086317183,21.33566575458827,33.44329510858356,33.44329510858356
LAbrini_02420,61.41225185957459,28.007481804056283,33.404770055518306,33.404770055518306
LAbrini_18575,63.71734319178661,30.337310548839742,33.38003264294687,33.38003264294687
LAbrini_17120,52.81031925441756,19.439794214113988,33.37052504030357,33.37052504030357
LAbrini_20135,62.7539440245854,29.541154986646326,33.212789037939075,33.212789037939075
LAbrini_01495,57.78429916750086,24.604451601218674,33.17984756628219,33.17984756628219
LAbrini_08035,48.54617537068937,15.383193969884982,33.162981400804384,33.162981400804384
LAbrini_19045,47.741005004721515,14.596263245122671,33.144741759598844,33.144741759598844
LAbrini_07940,60.51448944271722,27.375654314567473,33.13883512814975,33.13883512814975
LAbrini_12290,49.52452003209054,16.403441185208035,33.12107884688251,33.12107884688251
LAbrini_00035,56.64704944299806,23.607357876587386,33.039691566410674,33.039691566410674
LAbrini_04540,54.60789309222403,21.602002631004197,33.005890461219835,33.005890461219835
LAbrini_00750,68.338029355378,35.34519730710001,32.99283204827799,32.99283204827799
LAbrini_06285,48.86230994799804,15.874380135043673,32.98792981295437,32.98792981295437
LAbrini_01835,80.08585573118599,47.103183025621995,32.98267270556399,32.98267270556399
LAbrini_02945,51.0806571262333,18.211048694435288,32.869608431798014,32.869608431798014
LAbrini_12750,43.73653405160881,10.87493706253667,32.86159698907214,32.86159698907214
LAbrini_13005,49.16189725257319,16.328576379766535,32.83332087280665,32.83332087280665
LAbrini_08155,52.554389918673145,19.74877769002451,32.805612228648634,32.805612228648634
LAbrini_14350,42.58215576309552,9.805252631258384,32.77690313183714,32.77690313183714
LAbrini_10565,55.97165050221421,23.209191861685063,32.76245864052915,32.76245864052915
LAbrini_01545,59.30610135341304,26.55242487637799,32.75367647703505,32.75367647703505
LAbrini_19680,65.35473263286137,32.613954844781155,32.740777788080216,32.740777788080216
LAbrini_05415,73.14846641396275,40.409525423193855,32.738940990768896,32.738940990768896
LAbrini_19580,43.02684861571949,10.29732892642909,32.7295196892904,32.7295196892904
LAbrini_09670,60.102053352223315,27.378670845278375,32.723382506944944,32.723382506944944
LAbrini_07975,68.35766016273762,35.63775190006953,32.719908262668085,32.719908262668085
LAbrini_17765,59.919975337644544,27.200450332427753,32.719525005216795,32.719525005216795
LAbrini_01980,55.04735208180407,22.356117017612295,32.69123506419177,32.69123506419177
LAbrini_00695,50.608729009588075,17.97152693857887,32.637202071009206,32.637202071009206
LAbrini_00520,44.01783742223073,11.38676529324637,32.63107212898436,32.63107212898436
LAbrini_15015,45.43576571644262,12.822484217059028,32.61328149938359,32.61328149938359
LAbrini_18365,52.71790021605662,20.14348799778592,32.5744122182707,32.5744122182707
LAbrini_02630,47.967650290630836,15.40964226904355,32.558008021587284,32.558008021587284
LAbrini_12780,45.62837753818542,13.108968398070875,32.51940914011455,32.51940914011455
LAbrini_10765,62.032829880455836,29.51972626637759,32.51310361407825,32.51310361407825
LAbrini_14060,66.29554756977238,33.81184992656057,32.48369764321181,32.48369764321181
LAbrini_18950,65.61399229173524,33.19060450667521,32.42338778506004,32.42338778506004
LAbrini_20035,53.8597372078147,21.448504093532982,32.41123311428172,32.41123311428172
LAbrini_18785,36.9405762667407,4.533124588720082,32.407451678020614,32.407451678020614
LAbrini_16540,44.22254839588249,11.845214139296003,32.37733425658649,32.37733425658649
LAbrini_00615,45.624744747006815,13.287294937527347,32.337449809479466,32.337449809479466
LAbrini_11310,47.252803133205056,14.917481974816601,32.33532115838845,32.33532115838845
LAbrini_16685,58.65580471471875,26.32555905784817,32.330245656870574,32.330245656870574
LAbrini_09625,64.71429092167389,32.39430508748613,32.31998583418776,32.31998583418776
LAbrini_02960,50.27672479314149,17.968050380947588,32.3086744121939,32.3086744121939
LAbrini_04395,65.37836287472503,33.107346587389095,32.27101628733593,32.27101628733593
LAbrini_15690,49.51110520995482,17.25463740169362,32.2564678082612,32.2564678082612
LAbrini_06690,61.33638414038712,29.080605105422883,32.255779034964235,32.255779034964235
LAbrini_07150,52.74073220113935,20.4972149863552,32.24351721478415,32.24351721478415
LAbrini_08215,67.2993274920379,35.06402159043338,32.23530590160453,32.23530590160453
LAbrini_10695,70.09425270790544,37.86575185159551,32.22850085630993,32.22850085630993
LAbrini_13815,77.49854206620299,45.29525015687029,32.2032919093327,32.2032919093327
LAbrini_09450,63.558858223911834,31.384156306068306,32.17470191784353,32.17470191784353
LAbrini_15260,56.354496551807514,24.224543452537652,32.12995309926986,32.12995309926986
LAbrini_00745,81.96298932276282,49.83774604630273,32.12524327646009,32.12524327646009
LAbrini_17010,80.52742881909494,48.404102272598095,32.12332654649684,32.12332654649684
LAbrini_19065,44.015201998336444,11.933744923121958,32.08145707521449,32.08145707521449
LAbrini_18800,41.822343363586555,9.742421923884065,32.07992143970249,32.07992143970249
LAbrini_15305,49.08190871629596,17.007325214225357,32.07458350207061,32.07458350207061
LAbrini_14775,57.958403354789745,25.898686417712184,32.05971693707756,32.05971693707756
LAbrini_14205,45.14798905569058,13.088988420578836,32.059000635111744,32.059000635111744
LAbrini_06140,47.16608106907276,15.117839693839313,32.048241375233445,32.048241375233445
LAbrini_19935,64.67573538237424,32.633151468905524,32.04258391346872,32.04258391346872
LAbrini_05755,34.61541277073822,66.63861286435282,-32.023200093614605,32.023200093614605
LAbrini_07840,52.72061285592498,20.745745114433458,31.974867741491526,31.974867741491526
LAbrini_13345,59.37283814299887,27.402299710348238,31.970538432650635,31.970538432650635
LAbrini_19445,54.705908593700926,22.782654463923024,31.923254129777902,31.923254129777902
LAbrini_04110,48.256969457270344,16.38420142826652,31.872768029003826,31.872768029003826
LAbrini_04960,43.528125462410664,11.677103244031294,31.85102221837937,31.85102221837937
LAbrini_06965,44.74534422298812,12.899717805983029,31.845626417005093,31.845626417005093
LAbrini_12190,59.719639089023005,27.903127805735004,31.816511283288,31.816511283288
LAbrini_00625,74.76958065158901,42.97823102632006,31.79134962526895,31.79134962526895
LAbrini_04920,45.36820757169553,13.600627589580085,31.767579982115443,31.767579982115443
LAbrini_05140,53.20339437266106,21.467128329907293,31.736266042753766,31.736266042753766
LAbrini_13800,69.81157450732617,38.081725464901155,31.729849042425016,31.729849042425016
LAbrini_14485,52.263038653370614,20.645171512778504,31.61786714059211,31.61786714059211
LAbrini_00550,47.52708738344448,15.957262829244419,31.56982455420006,31.56982455420006
LAbrini_14680,49.494808530275826,17.95318433075205,31.541624199523778,31.541624199523778
LAbrini_09550,51.40821483883994,19.868649558028817,31.53956528081112,31.53956528081112
LAbrini_18980,45.58065049282141,14.102735126323907,31.477915366497506,31.477915366497506
LAbrini_12340,49.616097652138905,18.160762576584222,31.455335075554682,31.455335075554682
LAbrini_19230,39.72086504669211,8.27656098266336,31.44430406402875,31.44430406402875
LAbrini_09775,72.5623790400008,41.1659713308248,31.396407709176003,31.396407709176003
LAbrini_17020,55.493204344885555,24.12461804519261,31.368586299692947,31.368586299692947
LAbrini_15495,79.84386704802444,48.488627582666716,31.35523946535772,31.35523946535772
LAbrini_15820,57.97952821756387,26.656407176720396,31.32312104084347,31.32312104084347
LAbrini_10645,61.19478067495716,29.87219799145727,31.32258268349989,31.32258268349989
LAbrini_14985,64.12148325431016,32.81844815352558,31.303035100784584,31.303035100784584
LAbrini_03990,44.9689471947165,13.68615936072535,31.28278783399115,31.28278783399115
LAbrini_00075,52.03521433752287,20.755230442539503,31.27998389498337,31.27998389498337
LAbrini_14730,39.05000545961674,7.801881040490003,31.24812441912674,31.24812441912674
LAbrini_00355,48.572376023465694,17.34085840290398,31.231517620561714,31.231517620561714
LAbrini_01695,48.29994784410613,17.092100238934044,31.207847605172084,31.207847605172084
LAbrini_17875,52.646160291368595,21.467800992243696,31.1783592991249,31.1783592991249
LAbrini_07980,71.91692780770605,40.789979148304845,31.1269486594012,31.1269486594012
LAbrini_19840,51.906510112211734,20.84694005181736,31.059570060394375,31.059570060394375
LAbrini_10440,37.08382078719745,6.052712369994691,31.031108417202763,31.031108417202763
LAbrini_10795,44.260236861936505,13.262692251089717,30.997544610846788,30.997544610846788
LAbrini_04850,48.307473847895245,17.31564926748548,30.991824580409766,30.991824580409766
LAbrini_11970,43.55398767746304,12.570026697914782,30.983960979548257,30.983960979548257
LAbrini_14520,48.69411508523949,17.711705409137323,30.982409676102165,30.982409676102165
LAbrini_15105,57.157128773480224,26.17873717101433,30.978391602465894,30.978391602465894
LAbrini_14365,53.372031693500766,22.428774913506178,30.943256779994588,30.943256779994588
LAbrini_01910,46.67396096544748,15.733826581725715,30.940134383721762,30.940134383721762
LAbrini_13640,50.087957369919614,19.15430474505131,30.933652624868305,30.933652624868305
LAbrini_16340,45.143125477656326,14.209634708590835,30.933490769065493,30.933490769065493
LAbrini_13775,50.50852608785286,19.59062537118463,30.91790071666823,30.91790071666823
LAbrini_01750,54.39704740163583,23.48956994480891,30.90747745682692,30.90747745682692
LAbrini_18370,47.487350789632984,16.584692200827295,30.90265858880569,30.90265858880569
LAbrini_01580,74.4192911052728,43.5452540760177,30.874037029255106,30.874037029255106
LAbrini_10115,88.63078802689704,57.79147391465515,30.839314112241887,30.839314112241887
LAbrini_19650,64.88409284976674,34.04944151676655,30.834651333000195,30.834651333000195
LAbrini_07240,65.61946189915058,34.81431751908807,30.805144380062508,30.805144380062508
LAbrini_00490,52.36004585783679,21.556562805334092,30.803483052502695,30.803483052502695
LAbrini_05115,52.041902429303754,21.23850768129508,30.803394748008674,30.803394748008674
LAbrini_11075,59.47562531736096,28.690114245362533,30.785511071998425,30.785511071998425
LAbrini_10100,42.80980855262617,12.058264878404845,30.751543674221328,30.751543674221328
LAbrini_09890,58.10725781505966,27.360859256439642,30.74639855862002,30.74639855862002
LAbrini_05485,59.74855244704403,29.007609392604994,30.740943054439033,30.740943054439033
LAbrini_13905,46.63554968859188,15.90951946779533,30.72603022079655,30.72603022079655
LAbrini_01880,52.16843858640732,21.45729541141132,30.711143174996,30.711143174996
LAbrini_08795,66.43285638680959,35.73315507688238,30.699701309927207,30.699701309927207
LAbrini_11530,56.329235804554564,25.631265479572864,30.6979703249817,30.6979703249817
LAbrini_18865,42.972017689802,12.301685598510161,30.67033209129184,30.67033209129184
LAbrini_00025,47.12513593125105,16.501403373655567,30.623732557595485,30.623732557595485
LAbrini_15775,52.93092070339338,22.346370672787845,30.584550030605538,30.584550030605538
LAbrini_03320,44.39954267497083,13.81859256235487,30.58095011261596,30.58095011261596
LAbrini_12970,48.48495906648722,17.909876233328365,30.575082833158856,30.575082833158856
LAbrini_13185,45.37512628642513,14.805125934563815,30.570000351861314,30.570000351861314
LAbrini_11315,44.438023322210526,13.870286249188606,30.56773707302192,30.56773707302192
LAbrini_19700,61.42197413038636,30.857230591500752,30.564743538885608,30.564743538885608
LAbrini_18315,54.87738880447119,24.350662033552634,30.526726770918554,30.526726770918554
LAbrini_11680,50.10763899951563,19.690466065596624,30.417172933919005,30.417172933919005
LAbrini_06115,56.41185432274748,26.005776694968556,30.406077627778924,30.406077627778924
LAbrini_16620,53.5740054156296,23.190603515183522,30.383401900446078,30.383401900446078
LAbrini_08895,54.789578558047594,24.439144118210653,30.350434439836942,30.350434439836942
LAbrini_11050,40.742354952391885,10.398147811923895,30.34420714046799,30.34420714046799
LAbrini_19150,53.99816413928195,23.65761538948451,30.34054874979744,30.34054874979744
LAbrini_10345,65.78682240026818,35.454839597047005,30.331982803221173,30.331982803221173
LAbrini_02125,46.38392834572029,16.069947128023728,30.313981217696565,30.313981217696565
LAbrini_01900,59.601406761060176,29.292018147729966,30.30938861333021,30.30938861333021
LAbrini_16605,50.31306119170807,20.029333470270746,30.283727721437327,30.283727721437327
LAbrini_04365,61.50740088251449,31.23668109686893,30.270719785645557,30.270719785645557
LAbrini_08145,45.395234975534116,15.151672832955413,30.243562142578703,30.243562142578703
LAbrini_18750,36.53267673093133,6.297221656703761,30.235455074227566,30.235455074227566
LAbrini_14590,52.052673070605316,21.82884857901181,30.223824491593504,30.223824491593504
LAbrini_12260,80.57472440122135,50.39354602727093,30.181178373950416,30.181178373950416
LAbrini_12955,38.78928535901002,8.629639116678751,30.15964624233127,30.15964624233127
LAbrini_03690,39.38195174541718,9.280970272244442,30.10098147317274,30.10098147317274
LAbrini_16365,62.57110518703282,32.47034297505581,30.100762211977013,30.100762211977013
LAbrini_19525,54.543559386584924,24.4446415513602,30.098917835224725,30.098917835224725
LAbrini_06990,39.11132077209351,9.02696877686952,30.084351995223987,30.084351995223987
LAbrini_06255,43.655191947975844,13.571033835877072,30.08415811209877,30.08415811209877
LAbrini_14090,58.681425005744785,28.6369329780114,30.044492027733384,30.044492027733384
LAbrini_19005,42.84782542914381,12.840039196319665,30.007786232824145,30.007786232824145
LAbrini_07135,55.23121073314809,25.25641673938885,29.97479399375924,29.97479399375924
LAbrini_19155,43.953237983080186,13.985821780640942,29.967416202439246,29.967416202439246
LAbrini_14725,35.169704800701105,5.227665644710265,29.94203915599084,29.94203915599084
LAbrini_05570,49.30400445882622,19.36616486873586,29.93783959009036,29.93783959009036
LAbrini_15525,54.83278677780897,24.899643143320965,29.933143634488005,29.933143634488005
LAbrini_16485,43.44259445182384,13.529250449002149,29.913344002821688,29.913344002821688
LAbrini_14220,52.185664122287534,22.321587818310025,29.86407630397751,29.86407630397751
LAbrini_20145,54.43548202684384,24.58572074333089,29.849761283512954,29.849761283512954
LAbrini_05220,45.45860759669036,15.666766085593032,29.79184151109733,29.79184151109733
LAbrini_16625,40.5986033826337,10.826720600896373,29.771882781737325,29.771882781737325
LAbrini_06760,39.73642559031948,10.005798933445853,29.730626656873625,29.730626656873625
LAbrini_16155,57.17260333789977,27.452556152179415,29.720047185720357,29.720047185720357
LAbrini_11470,46.08777622472351,16.380028014728097,29.707748209995415,29.707748209995415
LAbrini_18895,39.88681354510298,10.188147029562183,29.6986665155408,29.6986665155408
LAbrini_19175,41.68448879952824,12.022780539037008,29.66170826049123,29.66170826049123
LAbrini_16220,43.83679108090052,14.228592342736967,29.60819873816355,29.60819873816355
LAbrini_04470,53.17895529440299,23.59553769898749,29.5834175954155,29.5834175954155
LAbrini_05465,52.953771205666506,23.378072943855326,29.57569826181118,29.57569826181118
LAbrini_12420,38.19085909972616,8.626457625097398,29.564401474628763,29.564401474628763
LAbrini_00085,50.690867491696665,21.151962794821525,29.53890469687514,29.53890469687514
LAbrini_07010,49.20747458657044,19.727388280201147,29.480086306369294,29.480086306369294
LAbrini_01865,40.20179270153587,10.790616158924376,29.411176542611496,29.411176542611496
LAbrini_02990,45.20081653844716,15.791761352680215,29.40905518576694,29.40905518576694
LAbrini_09225,52.37743135267335,23.00644144917995,29.3709899034934,29.3709899034934
LAbrini_07410,44.04265578236715,14.682949086547886,29.359706695819263,29.359706695819263
LAbrini_13355,50.23687854156028,20.904936472606593,29.331942068953687,29.331942068953687
LAbrini_08490,37.5162291597928,8.193323834705339,29.32290532508746,29.32290532508746
LAbrini_12625,47.366509208528704,18.051509694400714,29.31499951412799,29.31499951412799
LAbrini_08410,44.21463639286927,14.934409104171808,29.28022728869746,29.28022728869746
LAbrini_19470,56.039663893552216,26.81897915691084,29.220684736641378,29.220684736641378
LAbrini_05460,47.76134817247782,18.54248593897617,29.218862233501646,29.218862233501646
LAbrini_11540,45.39731763001888,16.195067776732554,29.20224985328633,29.20224985328633
LAbrini_13080,46.57752583458461,17.377097044079594,29.20042879050502,29.20042879050502
LAbrini_16040,57.74186403007804,28.542176823748104,29.199687206329937,29.199687206329937
LAbrini_16595,60.71127552201706,31.522065427852194,29.189210094164867,29.189210094164867
LAbrini_12790,58.35558026976827,29.192702860905932,29.162877408862336,29.162877408862336
LAbrini_14245,16.906342412338976,46.02792762416989,-29.121585211830915,29.121585211830915
LAbrini_15620,47.072484234941264,17.967115160922337,29.105369074018927,29.105369074018927
LAbrini_11415,57.29938669453268,28.195613197959855,29.103773496572824,29.103773496572824
LAbrini_00425,56.05529162126325,26.961791548445607,29.093500072817644,29.093500072817644
LAbrini_05550,40.85969112504141,11.782064682587635,29.077626442453774,29.077626442453774
LAbrini_16215,43.68211437427372,14.65199809979735,29.030116274476374,29.030116274476374
LAbrini_12730,55.84714767816267,26.855228031865803,28.991919646296868,28.991919646296868
LAbrini_11200,38.15817121723187,9.264828248313805,28.893342968918063,28.893342968918063
LAbrini_17240,47.47737274997485,18.61963527094111,28.857737479033737,28.857737479033737
LAbrini_19575,35.49726201920167,6.6589378677940205,28.83832415140765,28.83832415140765
LAbrini_08000,52.85206486130097,24.02852308304721,28.823541778253755,28.823541778253755
LAbrini_18755,33.73074864184713,4.911539061532392,28.819209580314737,28.819209580314737
LAbrini_17145,41.917043813422076,13.099031409090433,28.818012404331643,28.818012404331643
LAbrini_03085,53.63051788785896,24.823737125449963,28.806780762408994,28.806780762408994
LAbrini_03615,48.143581953122315,19.34418450225555,28.799397450866763,28.799397450866763
LAbrini_07490,35.90065956460336,7.165994508959911,28.734665055643447,28.734665055643447
LAbrini_01820,64.4707234107712,35.736355279143375,28.734368131627825,28.734368131627825
LAbrini_14945,39.43691748067765,10.71452854140094,28.722388939276712,28.722388939276712
LAbrini_17600,54.11992865100048,25.42548261506343,28.694446035937048,28.694446035937048
LAbrini_10080,48.971431087989835,20.31746333032847,28.653967757661366,28.653967757661366
LAbrini_18325,51.00895081324212,22.36021096756017,28.648739845681952,28.648739845681952
LAbrini_10340,37.03669115461235,8.442932106302118,28.593759048310233,28.593759048310233
LAbrini_14635,48.210201854539605,19.63577457579755,28.574427278742053,28.574427278742053
LAbrini_19640,45.144176255876395,16.582127892535418,28.562048363340978,28.562048363340978
LAbrini_11510,65.51483282102058,36.99428386637401,28.520548954646564,28.520548954646564
LAbrini_05450,58.448719751309824,29.94201085030499,28.506708901004835,28.506708901004835
LAbrini_02745,65.37641984721066,36.90009507655745,28.476324770653207,28.476324770653207
LAbrini_03130,40.624527733311446,12.182870456034616,28.441657277276832,28.441657277276832
LAbrini_19390,38.60676016658303,10.176722877244872,28.43003728933816,28.43003728933816
LAbrini_14020,61.54146851783492,33.122204450961085,28.419264066873836,28.419264066873836
LAbrini_15940,42.62871908598217,14.318457302184596,28.31026178379757,28.31026178379757
LAbrini_14465,59.47410757543059,31.16489776776446,28.309209807666125,28.309209807666125
LAbrini_12920,48.89220266246646,20.600992045864544,28.291210616601916,28.291210616601916
LAbrini_18930,54.88669787946196,26.62401400122044,28.26268387824152,28.26268387824152
LAbrini_06555,38.68132621706417,10.442499428813314,28.238826788250854,28.238826788250854
LAbrini_19635,42.60043001534525,14.364376106246606,28.236053909098647,28.236053909098647
LAbrini_10255,41.4936631367379,13.278405769906051,28.21525736683185,28.21525736683185
LAbrini_19290,54.546527426631144,26.338920443607556,28.207606983023588,28.207606983023588
LAbrini_03980,50.044437858350776,21.85735831941876,28.187079538932014,28.187079538932014
LAbrini_19625,46.72422477019843,18.543709470047673,28.18051530015076,28.18051530015076
LAbrini_07920,42.08847856266969,13.940614770529915,28.147863792139777,28.147863792139777
LAbrini_14355,41.374935266459794,13.227235964353692,28.1476993021061,28.1476993021061
LAbrini_16585,42.06543261922979,13.921007835415125,28.144424783814664,28.144424783814664
LAbrini_03490,37.80756371912845,9.6891211702378,28.118442548890652,28.118442548890652
LAbrini_12270,50.82844377748377,22.76431271619747,28.0641310612863,28.0641310612863
LAbrini_17005,54.432044958093535,26.405621905966953,28.02642305212658,28.02642305212658
LAbrini_11710,43.530961972624716,15.550182593944243,27.980779378680474,27.980779378680474
LAbrini_01915,45.49364001641764,17.52470264929979,27.968937367117853,27.968937367117853
LAbrini_06355,43.51407910880108,15.57466069088049,27.939418417920585,27.939418417920585
LAbrini_09555,45.44096940396489,17.521779853547397,27.919189550417496,27.919189550417496
LAbrini_09240,34.463545675580384,6.554465078257939,27.909080597322443,27.909080597322443
LAbrini_14790,44.07399577470052,16.165955936869114,27.908039837831407,27.908039837831407
LAbrini_07085,47.425257624549545,19.519213638646892,27.906043985902652,27.906043985902652
LAbrini_07510,40.80390259162291,12.898064095706317,27.90583849591659,27.90583849591659
LAbrini_09020,60.35996032244069,32.45768766004631,27.90227266239438,27.90227266239438
LAbrini_16295,66.84675414953803,38.990789945112475,27.855964204425554,27.855964204425554
LAbrini_15465,44.07729744977308,16.225837864150723,27.851459585622354,27.851459585622354
LAbrini_04180,44.90878344795172,17.117129767770226,27.791653680181494,27.791653680181494
LAbrini_17535,37.55927867327054,9.801358555130609,27.757920118139932,27.757920118139932
LAbrini_11090,89.5064925330198,61.80179954914085,27.704692983878942,27.704692983878942
LAbrini_12020,56.45437438101171,28.76086307586121,27.6935113051505,27.6935113051505
LAbrini_11285,49.90529312016084,22.224066075013297,27.681227045147544,27.681227045147544
LAbrini_11425,36.26999577201713,8.637637778513083,27.63235799350405,27.63235799350405
LAbrini_15535,44.08317871719069,16.498121679001958,27.585057038188733,27.585057038188733
LAbrini_15550,47.67592690805289,20.111565906785263,27.564361001267624,27.564361001267624
LAbrini_16230,50.21972843494621,22.66895047738628,27.550777957559934,27.550777957559934
LAbrini_05350,45.60496117454867,18.10918188144346,27.49577929310521,27.49577929310521
LAbrini_09760,45.07638051655456,17.610875991953407,27.46550452460115,27.46550452460115
LAbrini_06795,45.22176881132161,17.766495120070392,27.455273691251218,27.455273691251218
LAbrini_06060,53.60642580241863,26.22005835430668,27.386367448111947,27.386367448111947
LAbrini_12135,43.55843460622626,16.23424951166668,27.324185094559578,27.324185094559578
LAbrini_17045,41.33014927502783,14.013701866145038,27.31644740888279,27.31644740888279
LAbrini_13400,41.9804545007705,14.696719153073598,27.2837353476969,27.2837353476969
LAbrini_18570,47.94747606402341,20.697606370622054,27.249869693401358,27.249869693401358
LAbrini_04235,41.17950243970671,13.930056471699404,27.249445968007308,27.249445968007308
LAbrini_15865,47.87905633663663,20.66125980899283,27.2177965276438,27.2177965276438
LAbrini_02190,58.68000382262359,31.487138531893404,27.192865290730186,27.192865290730186
LAbrini_18610,41.571010450518955,14.381460277722633,27.189550172796324,27.189550172796324
LAbrini_11595,47.04491754413542,19.886919772438848,27.157997771696575,27.157997771696575
LAbrini_13805,50.929826363641794,23.786767435980757,27.143058927661038,27.143058927661038
LAbrini_00510,55.404855694353046,28.26808929404874,27.136766400304307,27.136766400304307
LAbrini_20210,42.44512999556217,15.356159268990641,27.088970726571528,27.088970726571528
LAbrini_13885,34.32175615914558,7.253338842007834,27.068417317137744,27.068417317137744
LAbrini_18025,54.327331520308306,27.267692540992094,27.05963897931621,27.05963897931621
LAbrini_04085,40.94882299803614,13.920781291320539,27.028041706715605,27.028041706715605
LAbrini_08295,45.569972289143394,18.550698889977394,27.019273399166,27.019273399166
LAbrini_03655,39.83859840607114,12.829220586054408,27.009377820016734,27.009377820016734
LAbrini_15435,46.78634856415833,19.866184273454884,26.920164290703447,26.920164290703447
LAbrini_08015,80.81211148297534,53.90274936552872,26.90936211744662,26.90936211744662
LAbrini_04460,58.555428499342675,31.653853359923623,26.90157513941905,26.90157513941905
LAbrini_10945,54.62517169960809,27.724040550693164,26.901131148914924,26.901131148914924
LAbrini_14980,36.602759961360306,9.746759474807414,26.856000486552894,26.856000486552894
LAbrini_04675,47.412993982710255,20.5662359859148,26.846757996795453,26.846757996795453
LAbrini_04350,45.44656901424162,18.682405455501435,26.764163558740183,26.764163558740183
LAbrini_01060,43.71836810457744,16.960371496347303,26.75799660823014,26.75799660823014
LAbrini_00095,51.35910744602477,24.613633123628198,26.745474322396575,26.745474322396575
LAbrini_04875,66.46149303712053,39.72307804033023,26.738414996790304,26.738414996790304
LAbrini_05495,42.1958191665085,15.473417393272591,26.72240177323591,26.72240177323591
LAbrini_05430,45.804768133718746,19.088572274954632,26.716195858764113,26.716195858764113
LAbrini_12440,48.414874522588065,21.707306246770184,26.70756827581788,26.70756827581788
LAbrini_16910,46.915283612767915,20.212436645425303,26.702846967342612,26.702846967342612
LAbrini_18375,38.74312336659737,12.06971276702711,26.673410599570264,26.673410599570264
LAbrini_17580,44.260154922523185,17.590911840927475,26.66924308159571,26.66924308159571
LAbrini_18190,43.53089849423932,16.865902702443968,26.66499579179535,26.66499579179535
LAbrini_12700,33.40951899635306,6.779897664953262,26.629621331399797,26.629621331399797
LAbrini_06090,42.82321896215259,16.20293827871659,26.620280683435997,26.620280683435997
LAbrini_11965,45.20849780189179,18.590462135495038,26.61803566639675,26.61803566639675
LAbrini_01375,55.98054851595699,29.37730410332735,26.60324441262964,26.60324441262964
LAbrini_03625,44.83560788794327,18.233927453195506,26.601680434747763,26.601680434747763
LAbrini_17265,37.278952152423756,10.681139615391658,26.597812537032098,26.597812537032098
LAbrini_07690,43.39161130655405,16.846098004477696,26.54551330207635,26.54551330207635
LAbrini_16845,39.30940678738096,12.807078663073444,26.502328124307514,26.502328124307514
LAbrini_09035,47.95221193041672,21.46734288246182,26.484869047954902,26.484869047954902
LAbrini_06800,59.53925609337904,86.00212140752798,-26.462865314148942,26.462865314148942
LAbrini_12475,39.070745526358714,12.633929838714526,26.436815687644188,26.436815687644188
LAbrini_13095,52.017429734515865,25.586989644388805,26.43044009012706,26.43044009012706
LAbrini_20140,54.49220011623839,28.08749338252253,26.404706733715862,26.404706733715862
LAbrini_19985,31.97191377537246,5.578335168434482,26.39357860693798,26.39357860693798
LAbrini_07440,45.80718022705939,19.415756439013204,26.391423788046186,26.391423788046186
LAbrini_07725,41.70468755390799,15.31871186759684,26.38597568631115,26.38597568631115
LAbrini_09065,58.90404116016251,32.52108030959976,26.382960850562746,26.382960850562746
LAbrini_03605,41.587982069233014,15.206714947324018,26.381267121908998,26.381267121908998
