,gene,num_sig_phases,max_diff
1098,LAbrini_12580,4,0.14820065249999997
486,LAbrini_18295,4,0.14607626349999997
3732,LAbrini_17140,4,0.14595217
2924,LAbrini_01470,4,0.14551088550000002
900,LAbrini_12615,4,0.145308516
462,LAbrini_14795,4,0.14508975899999998
2716,LAbrini_10595,4,0.14339444300000004
790,LAbrini_13120,4,0.14312096150000003
1647,LAbrini_13435,4,0.14312036699999997
2631,LAbrini_08140,4,0.14287312200000002
2057,LAbrini_18030,4,0.14283944399999993
2064,LAbrini_15765,4,0.14231096850000002
3556,LAbrini_00775,4,0.14222466700000003
3723,LAbrini_10135,4,0.13956069399999999
3170,LAbrini_05870,4,0.13949149449999998
926,LAbrini_06750,4,0.1385146355
2008,LAbrini_00695,4,0.138405393
219,LAbrini_01850,4,0.13721606499999994
1348,LAbrini_01630,4,0.13607892099999996
1655,LAbrini_02605,4,0.135754121
3552,LAbrini_02170,4,0.1356709695
664,LAbrini_12585,4,0.1344863495
1468,LAbrini_11380,4,0.1339010255
1883,LAbrini_11070,4,0.1334242425
1989,LAbrini_11270,4,0.13290093849999995
683,LAbrini_09070,4,0.13276653000000005
3719,LAbrini_07765,4,0.13221372850000002
3468,LAbrini_03435,4,0.13168098850000004
2793,LAbrini_01455,4,0.130910246
2020,LAbrini_03730,4,0.13066524599999998
2704,LAbrini_02320,4,0.13024719149999997
2120,LAbrini_07500,4,0.12914036950000002
2835,LAbrini_06555,4,0.12908683600000004
519,LAbrini_13795,4,0.1288278135
3670,LAbrini_04895,4,0.128328895
375,LAbrini_09055,4,0.12689419600000007
1948,LAbrini_05785,4,0.12684047599999992
3765,LAbrini_03865,4,0.125616706
1739,LAbrini_11920,4,0.12537908500000003
1789,LAbrini_16615,4,0.12526055299999997
3224,LAbrini_18185,4,0.1251727245
2336,LAbrini_15805,4,0.12512258450000002
2635,LAbrini_12790,4,0.12433282600000001
2092,LAbrini_00955,4,0.123691002
3746,LAbrini_07795,4,0.12357516500000004
3837,LAbrini_19225,4,0.12338840150000002
76,LAbrini_01545,4,0.12322309149999999
675,LAbrini_18025,4,0.12205479699999999
3343,LAbrini_06440,4,0.12154291149999996
982,LAbrini_08990,4,0.1209480705
909,LAbrini_06790,4,0.120436178
2031,LAbrini_20205,4,0.12029495199999998
2544,LAbrini_19670,4,0.11923029699999999
1903,LAbrini_16040,4,0.11899540500000005
1987,LAbrini_19015,4,0.11874719150000002
694,LAbrini_19405,4,0.11821278599999996
3437,LAbrini_02630,4,0.11818461249999995
2053,LAbrini_01755,4,0.11749094400000004
2088,LAbrini_05410,4,0.11722251249999999
3400,LAbrini_09065,4,0.116372068
936,LAbrini_02740,4,0.11526068849999999
862,LAbrini_08735,4,0.11506665400000002
1082,LAbrini_06390,4,0.11473041950000001
2178,LAbrini_18530,4,0.11427030399999999
1010,LAbrini_10675,4,0.11340035000000004
888,LAbrini_02840,4,0.11300838500000002
1483,LAbrini_06780,4,0.11273179450000004
2719,LAbrini_14865,4,0.11176531849999999
228,LAbrini_00240,4,0.110872044
770,LAbrini_14195,4,0.11065321
885,LAbrini_17485,4,0.1104576625
732,LAbrini_06405,4,0.11031867149999997
1520,LAbrini_04865,4,0.10992089200000005
3629,LAbrini_16505,4,0.10991304800000004
1902,LAbrini_09470,4,0.10876636449999999
1408,LAbrini_05500,4,0.10834217000000002
714,LAbrini_13930,4,0.10833730650000001
2541,LAbrini_04280,4,0.1080126065
3030,LAbrini_07675,4,0.1077900075
1238,LAbrini_06365,4,0.10747905600000002
58,LAbrini_15525,4,0.10733007899999997
1722,LAbrini_09775,4,0.1070829445
773,LAbrini_09735,4,0.10603862400000003
2896,LAbrini_18375,4,0.10587731850000004
597,LAbrini_03525,4,0.105875298
2006,LAbrini_06250,4,0.10586853899999998
920,LAbrini_14200,4,0.10560605350000002
1796,LAbrini_09655,4,0.10544315700000007
109,LAbrini_15680,4,0.10521809800000004
1035,LAbrini_03855,4,0.10508971750000001
2072,LAbrini_18305,4,0.1049892885
3520,LAbrini_06195,4,0.10454529900000004
3418,LAbrini_05400,4,0.1045004545
552,LAbrini_01830,4,0.1044177999999999
1554,LAbrini_15625,4,0.10415069099999999
3424,LAbrini_03615,4,0.1036359355
3593,LAbrini_14955,4,0.10330836199999999
130,LAbrini_07565,4,0.10318976099999999
3378,LAbrini_18605,4,0.10263828550000004
2170,LAbrini_15255,4,0.10255847499999993
1431,LAbrini_15570,4,0.10250603200000002
2078,LAbrini_18150,4,0.10233647349999997
2539,LAbrini_19340,4,0.10172065800000002
2337,LAbrini_03495,4,0.10082666750000002
3665,LAbrini_00390,4,0.100645879
4,LAbrini_04765,4,0.10057654899999996
2381,LAbrini_06495,4,0.10045364500000004
823,LAbrini_10380,4,0.0993395325
370,LAbrini_15635,4,0.09930454249999998
1549,LAbrini_02165,4,0.09929820700000003
1184,LAbrini_06730,4,0.09852448550000004
1387,LAbrini_10715,4,0.09764122649999996
3649,LAbrini_12930,4,0.09690389700000007
1066,LAbrini_13365,4,0.09608345099999993
3055,LAbrini_12590,4,0.09598349050000005
3166,LAbrini_17575,4,0.09573578250000003
3334,LAbrini_13865,4,0.09572946799999998
1415,LAbrini_07880,4,0.09563101750000003
1519,LAbrini_00975,4,0.095558124
2256,LAbrini_12385,4,0.094739499
3830,LAbrini_05525,4,0.09453938950000007
2674,LAbrini_17950,4,0.09420821099999999
2641,LAbrini_16540,4,0.09328614399999999
3671,LAbrini_10445,4,0.09327332399999999
3371,LAbrini_03645,4,0.09326960300000003
3483,LAbrini_15675,4,0.09285268099999996
3637,LAbrini_09060,4,0.09262108849999995
2788,LAbrini_09095,4,0.09230757150000002
778,LAbrini_13975,4,0.09201444599999997
498,LAbrini_07780,4,0.091578787
3501,LAbrini_12180,4,0.09137472700000004
1694,LAbrini_11570,4,0.09048031050000005
681,LAbrini_06090,4,0.08941760099999996
1929,LAbrini_17105,4,0.08917832249999996
2545,LAbrini_14905,4,0.08907958500000002
2910,LAbrini_08625,4,0.08905434099999998
3309,LAbrini_00555,4,0.08890163549999999
1605,LAbrini_11775,4,0.08813543200000001
1036,LAbrini_12420,4,0.08759907200000006
2279,LAbrini_08985,4,0.08744298750000001
2002,LAbrini_19905,4,0.08660395700000001
1604,LAbrini_06175,4,0.08659749100000003
14,LAbrini_03295,4,0.08646155699999997
1052,LAbrini_06395,4,0.08588974900000002
1616,LAbrini_12260,4,0.08548525299999998
1207,LAbrini_12830,4,0.0852120005
1175,LAbrini_20020,4,0.08493138599999994
707,LAbrini_01835,4,0.08470236299999995
1803,LAbrini_18410,4,0.084189015
1073,LAbrini_16130,4,0.08394835049999999
2483,LAbrini_09560,4,0.08336214149999999
685,LAbrini_05210,4,0.08261197349999999
2285,LAbrini_12835,4,0.08184208450000008
2939,LAbrini_02945,4,0.08147230600000002
648,LAbrini_10320,4,0.081124376
2820,LAbrini_01640,4,0.07977197650000001
266,LAbrini_13830,4,0.07900337800000001
1886,LAbrini_09090,4,0.078597686
291,LAbrini_10205,4,0.07839248100000001
3655,LAbrini_06620,4,0.07707120949999999
913,LAbrini_00585,4,0.07575498650000004
1894,LAbrini_01335,4,0.0756422575
1122,LAbrini_09610,4,0.07527917849999996
1565,LAbrini_14355,4,0.07438999899999998
605,LAbrini_11200,4,0.071882588
1749,LAbrini_07215,4,0.07092994650000006
2238,LAbrini_15600,4,0.0704830125
155,LAbrini_00750,4,0.07002797499999999
3486,LAbrini_18350,4,0.069938212
2488,LAbrini_01180,4,0.06950635850000003
1365,LAbrini_07275,4,0.06851537699999999
3687,LAbrini_01420,4,0.06773338150000002
3700,LAbrini_01945,4,0.06686062250000002
2955,LAbrini_12990,4,0.06656995399999996
1505,LAbrini_12340,4,0.0629139595
2741,LAbrini_11385,4,0.06287343299999998
3776,LAbrini_17335,4,0.061882118000000014
663,LAbrini_12440,4,0.06060267549999998
2356,LAbrini_14250,4,0.05953710300000009
1092,LAbrini_05385,4,0.059295447
1204,LAbrini_00480,4,0.05868780549999997
2614,LAbrini_07985,4,0.05814806550000001
604,LAbrini_08865,4,0.050201492999999986
1151,LAbrini_08390,4,0.048173641499999975
1716,LAbrini_13945,4,0.0463362665
2901,LAbrini_01120,4,0.04474116500000003
1433,LAbrini_14005,4,0.03507485250000003
2437,LAbrini_13590,3,0.5252161445
2610,LAbrini_11110,3,0.5019567015
1600,LAbrini_10270,3,0.36520541199999995
2573,LAbrini_10890,3,0.362940711
2500,LAbrini_03385,3,0.348196764
2431,LAbrini_07645,3,0.3132841599999999
1782,LAbrini_12815,3,0.30273565450000006
1733,LAbrini_17060,3,0.28339316750000004
3267,LAbrini_00055,3,0.2752448814999999
2777,LAbrini_02790,3,0.26881801150000006
1596,LAbrini_18800,3,0.26860489849999997
710,LAbrini_04055,3,0.2661327615
470,LAbrini_06990,3,0.2632726215000001
1808,LAbrini_01915,3,0.260994008
613,LAbrini_08150,3,0.260391654
1297,LAbrini_15350,3,0.25506596800000003
2054,LAbrini_03050,3,0.2535293874999999
3404,LAbrini_17220,3,0.252662158
2101,LAbrini_19690,3,0.250544855
2913,LAbrini_13450,3,0.24884015149999994
1973,LAbrini_15375,3,0.2487623135
1927,LAbrini_00605,3,0.24509285899999994
3277,LAbrini_03075,3,0.23749497499999997
3307,LAbrini_02285,3,0.23729184000000003
3229,LAbrini_08100,3,0.23648749400000002
3771,LAbrini_03870,3,0.23606549
1290,LAbrini_09685,3,0.2324071605
1069,LAbrini_06340,3,0.23021813049999998
776,LAbrini_04655,3,0.22769028550000003
1264,LAbrini_09680,3,0.22760257249999993
325,LAbrini_12460,3,0.22592507650000004
3200,LAbrini_09875,3,0.222427007
3149,LAbrini_00995,3,0.2205494329999999
2764,LAbrini_09280,3,0.22039326850000002
2350,LAbrini_17915,3,0.21923799849999998
945,LAbrini_18470,3,0.218616879
761,LAbrini_08560,3,0.218589641
2729,LAbrini_09105,3,0.21808774399999997
1587,LAbrini_20070,3,0.21776370199999998
3092,LAbrini_13020,3,0.21653646100000012
1813,LAbrini_13260,3,0.215588966
3198,LAbrini_04015,3,0.21542938600000003
1747,LAbrini_02085,3,0.21438636699999997
1635,LAbrini_03415,3,0.21408135600000006
3081,LAbrini_16020,3,0.2137867645
2816,LAbrini_19985,3,0.21343678449999998
1139,LAbrini_04010,3,0.2130047630000001
3768,LAbrini_12315,3,0.21228828500000008
3741,LAbrini_17110,3,0.21151235000000002
1214,LAbrini_17425,3,0.21099198549999998
3701,LAbrini_13490,3,0.210875257
1680,LAbrini_18125,3,0.2106501030000001
2249,LAbrini_02625,3,0.2099052105
240,LAbrini_06305,3,0.209448054
1691,LAbrini_18950,3,0.2094448625
214,LAbrini_15395,3,0.20908365799999995
1281,LAbrini_19120,3,0.20794663800000002
2165,LAbrini_05035,3,0.2075634475
104,LAbrini_00715,3,0.20745473650000001
2821,LAbrini_10470,3,0.20674992849999996
1102,LAbrini_01635,3,0.206702145
225,LAbrini_14165,3,0.2063424465
2638,LAbrini_11955,3,0.2062740945
979,LAbrini_16225,3,0.2056654685
1746,LAbrini_06010,3,0.20543653699999992
2234,LAbrini_15955,3,0.20510409900000004
3657,LAbrini_03845,3,0.20433334800000003
1351,LAbrini_13655,3,0.2029662175
3568,LAbrini_14390,3,0.20158113100000002
1005,LAbrini_15790,3,0.20127078800000003
153,LAbrini_09030,3,0.20093214200000004
2524,LAbrini_14425,3,0.20085795750000002
2935,LAbrini_16655,3,0.20075729
1723,LAbrini_11360,3,0.20057724000000005
3338,LAbrini_16740,3,0.20020922500000005
205,LAbrini_05350,3,0.19959266950000004
2216,LAbrini_10925,3,0.19856622649999997
2248,LAbrini_08305,3,0.19784192199999995
3359,LAbrini_18175,3,0.19749707399999994
3632,LAbrini_06635,3,0.19658372949999997
2382,LAbrini_05970,3,0.196428072
1864,LAbrini_11225,3,0.19601741899999997
2457,LAbrini_08695,3,0.19598583800000002
3648,LAbrini_07435,3,0.19437631599999994
3754,LAbrini_17745,3,0.19429685200000002
2239,LAbrini_17085,3,0.19403658899999998
236,LAbrini_10515,3,0.19371459999999996
2118,LAbrini_04935,3,0.19332141900000005
3386,LAbrini_15555,3,0.1920696065
2074,LAbrini_00205,3,0.19188017400000001
3302,LAbrini_07230,3,0.19156129199999994
1361,LAbrini_19025,3,0.1915231315
2041,LAbrini_09495,3,0.19150856199999994
3006,LAbrini_05340,3,0.19101379599999996
1493,LAbrini_05620,3,0.18999661699999998
2148,LAbrini_07600,3,0.1893659789999999
63,ERCC-00084,3,0.18885055
3601,LAbrini_06045,3,0.1888190675
2797,LAbrini_17500,3,0.18874127650000005
2317,LAbrini_07180,3,0.1886427635
1155,LAbrini_11355,3,0.18833114699999998
1277,LAbrini_16875,3,0.18787340700000005
1525,LAbrini_15615,3,0.18758083199999998
2477,LAbrini_17130,3,0.186531485
644,LAbrini_03725,3,0.18638837400000002
2385,LAbrini_12750,3,0.18610974100000005
317,LAbrini_11145,3,0.18575808500000002
3763,LAbrini_13540,3,0.18565886249999997
586,LAbrini_19450,3,0.18489262249999994
798,LAbrini_01050,3,0.18457854300000004
1402,LAbrini_09975,3,0.1836389685
3820,LAbrini_15700,3,0.18346782000000006
2494,LAbrini_11695,3,0.18300605949999993
1100,LAbrini_18035,3,0.18260789600000005
3745,LAbrini_01305,3,0.18204029299999996
987,LAbrini_11040,3,0.1816661235
216,LAbrini_04660,3,0.18147561299999998
1198,LAbrini_06565,3,0.18139134750000002
1148,LAbrini_10990,3,0.18106419450000003
953,LAbrini_17330,3,0.18087616949999996
3457,LAbrini_04210,3,0.1807187225
3383,LAbrini_10775,3,0.180692126
1668,LAbrini_05510,3,0.1803128465
1876,LAbrini_14225,3,0.18023978400000001
1227,LAbrini_05220,3,0.18017457250000002
572,LAbrini_16860,3,0.180145773
3800,LAbrini_01270,3,0.17961753749999998
3510,LAbrini_05800,3,0.1790793449999999
3086,LAbrini_07950,3,0.178793486
2191,LAbrini_15730,3,0.17878659599999996
1688,LAbrini_14740,3,0.17871334049999998
1412,LAbrini_19615,3,0.17851682449999995
894,LAbrini_16925,3,0.17845735749999997
763,LAbrini_19850,3,0.1784023675
525,LAbrini_09340,3,0.17836113350000005
2427,LAbrini_07100,3,0.17800068149999998
1752,LAbrini_15145,3,0.1779319185
3130,LAbrini_00965,3,0.1779157845
2728,LAbrini_04275,3,0.17787168650000001
893,LAbrini_14730,3,0.17771411000000004
1941,LAbrini_08045,3,0.1776828775
1153,LAbrini_13650,3,0.177505348
48,LAbrini_17755,3,0.17745664
3838,LAbrini_02995,3,0.17731406300000002
3044,LAbrini_17315,3,0.1772609815
450,LAbrini_07670,3,0.1769912695
2571,LAbrini_10345,3,0.17655922550000003
924,LAbrini_14810,3,0.17648591850000006
1737,LAbrini_09540,3,0.17643117500000005
2022,LAbrini_11965,3,0.17626262949999993
1533,LAbrini_01330,3,0.17610668799999996
2438,LAbrini_16460,3,0.17602696950000002
1619,LAbrini_16870,3,0.1757133895
2587,LAbrini_06760,3,0.175623969
2089,LAbrini_02720,3,0.17550196799999995
2786,LAbrini_12970,3,0.17504728000000003
74,LAbrini_10520,3,0.17463950250000004
10,LAbrini_01780,3,0.17449813699999994
452,LAbrini_02730,3,0.17362774149999993
364,LAbrini_02020,3,0.173549809
341,LAbrini_11365,3,0.17350863799999994
854,LAbrini_11885,3,0.17335583599999999
2643,LAbrini_15440,3,0.17319680800000004
297,LAbrini_15860,3,0.17280829500000006
224,LAbrini_08660,3,0.17271259350000004
2347,LAbrini_04785,3,0.17266006750000001
2403,LAbrini_15460,3,0.17248181150000003
3782,LAbrini_03610,3,0.172475327
3305,LAbrini_10450,3,0.17218690450000002
508,LAbrini_03205,3,0.17175401849999994
31,LAbrini_04805,3,0.17169970750000002
3126,LAbrini_06325,3,0.17117468400000002
107,LAbrini_01380,3,0.1708106825000001
2066,LAbrini_10670,3,0.17068307100000002
1682,LAbrini_16045,3,0.17067770799999998
3521,LAbrini_05650,3,0.1706735755
549,LAbrini_15265,3,0.17055924150000001
1695,LAbrini_12160,3,0.169971945
3380,LAbrini_06985,3,0.16989798749999996
2257,LAbrini_09150,3,0.16984754250000006
2505,LAbrini_13460,3,0.1696542605
3327,LAbrini_14190,3,0.16947857499999996
2868,LAbrini_07135,3,0.168973294
1615,LAbrini_08975,3,0.16867774599999996
677,LAbrini_08095,3,0.168597614
1137,LAbrini_01960,3,0.16850979050000003
1127,LAbrini_11490,3,0.1684907375
3214,LAbrini_01440,3,0.16811951249999998
1300,LAbrini_06755,3,0.16788416250000004
611,LAbrini_08595,3,0.16770353850000003
57,LAbrini_04060,3,0.16735209300000004
2756,LAbrini_17180,3,0.16715098150000002
2067,LAbrini_16010,3,0.16714521699999996
1742,LAbrini_11165,3,0.16714361400000005
338,LAbrini_07265,3,0.16675722799999998
2530,LAbrini_19900,3,0.16675705550000003
2848,LAbrini_08430,3,0.16666039649999997
1879,LAbrini_00720,3,0.16656396650000005
2542,LAbrini_11780,3,0.16648361799999994
2549,LAbrini_04775,3,0.16643436099999998
1938,LAbrini_06615,3,0.16639576550000001
2975,LAbrini_03355,3,0.16498950650000002
2887,LAbrini_13620,3,0.16494634399999997
2236,LAbrini_03420,3,0.164899322
2652,LAbrini_08060,3,0.16463504149999997
2417,LAbrini_19050,3,0.16461179649999996
3370,LAbrini_15795,3,0.16459071600000003
1246,LAbrini_15065,3,0.16449829500000002
3622,LAbrini_03245,3,0.16403487400000005
1899,LAbrini_18385,3,0.16384081649999999
3190,LAbrini_11065,3,0.16379480750000003
853,LAbrini_20185,3,0.1637400885
3470,LAbrini_10175,3,0.16347995549999994
3507,LAbrini_05580,3,0.16326997699999996
2893,LAbrini_02525,3,0.16314151499999996
1571,LAbrini_15135,3,0.1627774475
2026,LAbrini_04650,3,0.1626822665
832,LAbrini_02445,3,0.16257341450000007
2506,LAbrini_10440,3,0.1622772375
2938,LAbrini_19375,3,0.161582385
3012,LAbrini_11830,3,0.16144962050000003
1392,LAbrini_01685,3,0.1614164375
3310,LAbrini_14845,3,0.1613002745
148,LAbrini_08760,3,0.16121739549999997
3636,LAbrini_07325,3,0.16121507150000003
2269,LAbrini_18610,3,0.161214762
3563,LAbrini_06320,3,0.1610755175
1397,LAbrini_09255,3,0.16095423400000003
30,LAbrini_01815,3,0.16053853450000005
200,LAbrini_00195,3,0.15982992000000001
3421,LAbrini_19485,3,0.15957785999999996
3201,LAbrini_04550,3,0.15933216800000005
38,LAbrini_09595,3,0.15922240349999994
1394,LAbrini_10105,3,0.15915443899999998
3172,LAbrini_14460,3,0.15893965499999996
3171,LAbrini_19495,3,0.15876552650000003
3587,LAbrini_09435,3,0.15862223450000001
2168,LAbrini_09225,3,0.15842269050000013
3185,LAbrini_05355,3,0.15840917099999996
488,LAbrini_08535,3,0.15821508
438,LAbrini_02560,3,0.158208789
1022,LAbrini_18715,3,0.15810284349999998
1481,LAbrini_10590,3,0.157742296
847,LAbrini_02500,3,0.15724846650000002
1123,LAbrini_03965,3,0.157118924
277,LAbrini_02550,3,0.1568400265
1957,LAbrini_01695,3,0.1564976025
3744,LAbrini_19260,3,0.156355497
3565,LAbrini_16510,3,0.15620242099999998
1606,LAbrini_17865,3,0.1559812765
502,LAbrini_16360,3,0.15596142200000002
2230,LAbrini_18695,3,0.15548754650000005
3152,LAbrini_05790,3,0.15548096849999998
1665,LAbrini_17480,3,0.15540756650000004
541,LAbrini_18435,3,0.1553752435
2863,LAbrini_00010,3,0.15530197299999998
1650,LAbrini_10910,3,0.15483802749999998
657,LAbrini_15365,3,0.154825934
193,LAbrini_05020,3,0.154702946
1424,LAbrini_02880,3,0.154593847
2623,LAbrini_10935,3,0.15458394600000003
1395,LAbrini_18785,3,0.15437270349999999
1209,LAbrini_16920,3,0.15435622050000003
1649,LAbrini_02785,3,0.15423180050000007
2024,LAbrini_06280,3,0.15422094749999998
1037,LAbrini_17475,3,0.154148558
49,LAbrini_09660,3,0.15400325000000004
3641,LAbrini_19030,3,0.15396827899999999
50,LAbrini_08500,3,0.15396823049999997
3064,LAbrini_04330,3,0.153908024
2069,LAbrini_05150,3,0.15374847399999997
3099,LAbrini_09810,3,0.15367901
543,LAbrini_04290,3,0.15355465450000005
2575,LAbrini_16370,3,0.15342017149999998
3151,LAbrini_02990,3,0.15305021400000002
3802,LAbrini_15630,3,0.15292989299999998
3131,LAbrini_03670,3,0.152899179
1188,LAbrini_03025,3,0.15280769100000002
2093,LAbrini_07665,3,0.15260509400000002
3524,LAbrini_16885,3,0.15238842000000008
1292,LAbrini_08350,3,0.15228528600000002
1570,LAbrini_01325,3,0.15210365050000002
3098,LAbrini_16450,3,0.15210111850000002
3407,LAbrini_19360,3,0.151706658
1950,LAbrini_01980,3,0.1516812655
1044,LAbrini_11310,3,0.151661335
1857,LAbrini_07895,3,0.15156192150000003
1721,LAbrini_04520,3,0.15148697900000002
1379,LAbrini_04105,3,0.15145528100000005
3770,LAbrini_12865,3,0.15135083300000005
2378,LAbrini_19220,3,0.15128853949999999
2607,LAbrini_04110,3,0.1512024449999999
1534,LAbrini_03580,3,0.15088722999999998
2429,LAbrini_06240,3,0.15057448500000004
2616,LAbrini_19425,3,0.15043488600000005
3237,LAbrini_16965,3,0.15042226200000003
2737,LAbrini_18265,3,0.15034682100000002
2474,LAbrini_08485,3,0.15020353349999999
3257,LAbrini_03410,3,0.149942138
3374,LAbrini_00520,3,0.1498228645
829,LAbrini_18930,3,0.149730292
2272,LAbrini_06975,3,0.14971708749999996
1008,LAbrini_08435,3,0.14971045699999996
1919,LAbrini_11735,3,0.14968592550000004
2306,LAbrini_06930,3,0.1495443305
721,LAbrini_01065,3,0.149100161
2781,LAbrini_13660,3,0.148920279
3461,LAbrini_05955,3,0.1487635335
3426,LAbrini_03185,3,0.1486387885
3077,LAbrini_16065,3,0.14853781099999996
2048,LAbrini_08675,3,0.148404869
875,LAbrini_01365,3,0.14813268299999993
2961,LAbrini_09865,3,0.148116941
2556,LAbrini_04475,3,0.1477797125
2354,LAbrini_12535,3,0.14770641
91,LAbrini_20075,3,0.14765784650000002
667,LAbrini_16325,3,0.14739850800000004
3120,LAbrini_19280,3,0.14730984949999998
3555,LAbrini_09885,3,0.14720757550000002
3139,LAbrini_10395,3,0.14704827799999998
270,LAbrini_18195,3,0.14703568150000002
581,LAbrini_07005,3,0.14701379650000002
3760,LAbrini_03190,3,0.14699909649999998
3189,LAbrini_02685,3,0.14695139549999997
1969,LAbrini_13845,3,0.14674045249999995
1961,LAbrini_16660,3,0.14666768549999998
1805,LAbrini_10145,3,0.14655196149999994
3488,LAbrini_07115,3,0.14621275899999997
1613,LAbrini_18250,3,0.14619781850000002
1206,LAbrini_07540,3,0.146175795
2776,LAbrini_17430,3,0.14603730150000005
3344,LAbrini_12525,3,0.14602990400000002
327,LAbrini_02975,3,0.14582652750000002
2100,LAbrini_12530,3,0.1456363135
1652,LAbrini_08915,3,0.145550214
2131,LAbrini_04875,3,0.1455285785
3680,LAbrini_20195,3,0.14544576949999996
1284,LAbrini_15465,3,0.145414037
2132,LAbrini_04795,3,0.14534559949999998
3358,LAbrini_09690,3,0.1450201305
1306,LAbrini_06070,3,0.14501445199999996
3056,LAbrini_10300,3,0.14495256700000003
2448,LAbrini_09730,3,0.14460221750000007
727,LAbrini_10510,3,0.14432553150000005
61,LAbrini_18535,3,0.14431499250000002
2900,LAbrini_06980,3,0.14413814149999996
1697,LAbrini_07035,3,0.14410420199999996
2973,LAbrini_09995,3,0.14407817799999995
2712,LAbrini_14275,3,0.143971457
1445,LAbrini_04940,3,0.14380467849999995
1887,LAbrini_11230,3,0.14360219949999997
3807,LAbrini_15495,3,0.14341293050000004
89,LAbrini_16675,3,0.14332538700000003
1295,LAbrini_12625,3,0.14330737150000006
3148,LAbrini_10180,3,0.143266485
1015,LAbrini_13180,3,0.1430048555
1562,LAbrini_10120,3,0.14295918350000003
227,LAbrini_15590,3,0.142896808
1458,LAbrini_05915,3,0.14282934800000002
3248,LAbrini_01535,3,0.14263840449999993
1208,LAbrini_18270,3,0.1425686785
2653,LAbrini_05345,3,0.1424574965
3146,LAbrini_15735,3,0.142383963
1908,LAbrini_02345,3,0.1420046245
1199,LAbrini_16600,3,0.1418817845
1874,LAbrini_08395,3,0.14172256100000002
1343,LAbrini_00815,3,0.14167116600000002
1447,LAbrini_07030,3,0.14154362500000006
3181,LAbrini_07640,3,0.14123641949999996
3441,LAbrini_01200,3,0.14091193949999997
2357,LAbrini_16070,3,0.1409016285
2153,LAbrini_18055,3,0.14088996850000002
3703,LAbrini_15585,3,0.14066496950000001
801,LAbrini_09455,3,0.1404473360000001
2065,LAbrini_19095,3,0.14036104300000002
3402,LAbrini_00510,3,0.14031002200000003
369,LAbrini_11595,3,0.14016598149999998
154,LAbrini_09980,3,0.1401044345
1817,LAbrini_17115,3,0.14009118049999997
929,LAbrini_17205,3,0.140029888
2399,LAbrini_02610,3,0.13968605849999993
830,LAbrini_08290,3,0.13945201999999998
3609,LAbrini_19445,3,0.13905353550000005
662,LAbrini_09705,3,0.13877893800000002
1713,LAbrini_19655,3,0.13851524849999997
2176,LAbrini_03425,3,0.138494326
1024,LAbrini_18180,3,0.13843305850000004
1915,LAbrini_07225,3,0.138384381
3755,LAbrini_18080,3,0.13836078099999993
2040,LAbrini_16665,3,0.13815749400000002
3177,LAbrini_04095,3,0.13804618400000002
3002,LAbrini_18965,3,0.1380033825
222,LAbrini_04040,3,0.137978848
170,LAbrini_05595,3,0.13784624299999998
1674,LAbrini_13230,3,0.13776302149999997
1422,LAbrini_06825,3,0.13740979200000003
1083,LAbrini_17835,3,0.13740850650000003
3045,LAbrini_16625,3,0.13731409000000006
1375,LAbrini_00765,3,0.137212363
501,LAbrini_08780,3,0.1371320795
3597,LAbrini_11340,3,0.13702291749999995
337,LAbrini_02780,3,0.13679744950000006
799,LAbrini_10490,3,0.13662278050000004
1449,LAbrini_16390,3,0.13653109200000002
3448,LAbrini_03160,3,0.1364806375
2130,LAbrini_04325,3,0.136433012
1852,LAbrini_02645,3,0.13634978650000001
2552,LAbrini_18415,3,0.13608513199999994
36,LAbrini_10610,3,0.13606394849999998
2447,LAbrini_19060,3,0.136025275
1075,LAbrini_05605,3,0.13590392399999995
2877,LAbrini_15370,3,0.13589145000000002
2944,LAbrini_08155,3,0.1357572355
689,LAbrini_14120,3,0.13574563399999998
1617,LAbrini_05375,3,0.13563016749999995
838,LAbrini_16180,3,0.1356017745
1997,LAbrini_00140,3,0.1355584385
2804,LAbrini_16515,3,0.13544093699999998
2768,LAbrini_16960,3,0.135433904
1177,LAbrini_16100,3,0.1354150235
2622,LAbrini_08815,3,0.13540362650000004
2744,LAbrini_08370,3,0.13519148400000003
3821,LAbrini_00705,3,0.13514767900000002
29,LAbrini_00075,3,0.134943262
1285,LAbrini_16525,3,0.13467045050000004
816,LAbrini_07785,3,0.13464979899999996
3536,LAbrini_08275,3,0.13461323349999998
3777,LAbrini_17530,3,0.13444469250000002
2527,LAbrini_13855,3,0.13440207049999997
3091,LAbrini_17625,3,0.134170389
3251,LAbrini_01540,3,0.1341230375
1031,LAbrini_17095,3,0.13405770199999995
3574,LAbrini_13970,3,0.13402160949999997
3553,LAbrini_16590,3,0.1339625665
747,LAbrini_12405,3,0.133936116
981,LAbrini_02755,3,0.13388306849999998
2912,LAbrini_02745,3,0.13383080000000003
2991,LAbrini_01230,3,0.1338143015
698,LAbrini_06710,3,0.1336270015
2352,LAbrini_05165,3,0.133567143
431,LAbrini_18005,3,0.13348724550000002
723,LAbrini_04885,3,0.13331470450000005
268,LAbrini_04980,3,0.13326059849999994
3193,LAbrini_06885,3,0.13318316999999996
2007,LAbrini_19230,3,0.1325630665
658,LAbrini_07815,3,0.13242071050000004
703,LAbrini_01370,3,0.1321448475
